_id,brand,breadcrumbs,currency,description,image_url,pdp_url,price,product_name,variants
,KOMAR,Home/All Products/Patterned Fleece Shorts Pajama Set,USD,"We designed our girls’ pajama sets with plush fleece fabric that promises a cozy feel. The top has a crew neckline. A sweet bow punctuates the waistband—plus it’s super-stretchy for on-and-off convenience. A color block patch highlights the top and shorts. And an allover pattern brings standout style.#162424Includes: top and bottoms100% polyesterMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/162424_blue_1_grande.jpg?v=1626823404,https://www.shopjustice.com/collections/all-products/products/pj-fleece-short-set-blue-cheetah-j162424-blue,20.30,Patterned Fleece Shorts Pajama Set,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)'], 'color': 'Blue'}"
,KOMAR,Home/All Products/Tie-Dye Fleece Shorts Pajama Set,USD,"We designed our girls’ pajama sets with super-soft fleece fabric that promises a cozy feel. The top has a crew neckline and raglan design. The shorts make them versatile for warmer nights. Plus, they have a pull-on waistband that’s super stretchy—for on-and-off convenience. And the color block, tie-dye design gives them the fun style that every pajama set needs.#166646Includes: top, shorts and pants100% polyesterMachine wash, tumble dryImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/166646_black_1_grande.jpg?v=1625268361,https://www.shopjustice.com/collections/all-products/products/pj-fleece-short-set-black-tie-dye-j166646-black,20.30,Tie-Dye Fleece Shorts Pajama Set,"{'size': ['XS (5/6)', 'S (7/8)', 'M (10)', 'L (12/14)', 'XL (16/18)'], 'color': 'Black'}"
,Accessory Innovations,Home/All Products/Affirmations Patterned Backpack,USD,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. Two side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures her other items and has a padded interior sleeve that protects her electronic devices. A top handle and cushioned straps offer comfy, hands-free carrying.  A bold pattern gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, a hangtag and secret message boast positive sentiments to encourage her along the way.#88220217” x 12” x 5”Straps: 16” LHandle: 3.5” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/882202_tiedye_1_grande.jpg?v=1623790619,https://www.shopjustice.com/collections/all-products/products/black-bp-with-rnbw-882202-tiedye,25.00,Affirmations Patterned Backpack,"{'size': ['ONE SIZE'], 'color': 'Tiedye'}"
,Accessory Innovations,Home/All Products/Affirmations Patterned Backpack,USD,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. Two side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures her other items and has a padded interior sleeve that protects her electronic devices. A top handle and cushioned straps offer comfy, hands-free carrying.  A bold pattern gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, a hangtag and secret message boast positive sentiments to encourage her along the way.#88220217” x 12” x 5”Straps: 16” LHandle: 3.5” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/882202_grafitti_1_grande.jpg?v=1623790619,https://www.shopjustice.com/collections/all-products/products/blk-wht-bpack-w-grafitti-882202-grafitti,25.00,Affirmations Patterned Backpack,"{'size': ['ONE SIZE'], 'color': 'Grafitti'}"
,Accessory Innovations,Home/All Products/Patterned Color Block Backpack,USD,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. Two mesh side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures her other items and has a padded interior sleeve that protects her electronic devices. A top handle and cushioned straps offer comfy, hands-free carrying.  A bold, color-block pattern gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, the hangtag and back boast positive sentiments to encourage her along the way.#88015217” x 12” x 5”Straps: 16” LHandle: 3.5” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/880152_verbiage_1_grande.jpg?v=1623790619,https://www.shopjustice.com/collections/all-products/products/black-backpack-with-white-red-verbiage-880152-verbiage,25.00,Patterned Color Block Backpack,"{'size': ['ONE SIZE'], 'color': 'Verbiage'}"
,Accessory Innovations,Home/All Products/Shimmer Color Block Backpack Set,USD,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. Two side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures other items and has a padded interior sleeve that protects her electronic devices. A top handle and cushioned straps offer comfy, hands-free carrying. The shimmery finish gives her standout style—especially when you’re trying to spot her in the after-school crowd. Taping on the straps and a patch on the front boast positive sentiments to encourage her along the way. The back has a secret message. A dual-sided release buckle runs up the center of the backpack, so she can secure the matching insulated lunch tote. And a matching detachable pouch is just right for storing items she needs to grab in a jiffy.#883348Includes: backpack, lunch tote and pouchBackpack dimensions:17” x 12” x 5”Backpack straps: 16” LBackpack handle: 3.5” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/883348_metallic_1_grande.jpg?v=1625792186,https://www.shopjustice.com/collections/all-products/products/solid-silver-metallic-backpack-883348-metallic,42.00,Shimmer Color Block Backpack Set,"{'size': ['ONE SIZE'], 'color': 'Metallic'}"
,Accessory Innovations,Home/All Products/Tie-Dye Crisscross Bungee Cord Backpack,USD,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. Plus, it has a holographic design that’s punctuated by a stretchy, crisscrossed bungee cord. Two side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures her other items and has a padded interior sleeve that protects her electronic devices. The top handle and cushioned straps offer comfy, hands-free carrying. A centered patch boasts a positive sentiment. And the bright tie-dye pattern gives her standout style—especially when you’re trying to spot her in the after-school crowd.#88243817” x 12” x 5”Straps: 16” LHandle: 3.5” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/882438_tiedye_1_grande.jpg?v=1623790641,https://www.shopjustice.com/collections/all-products/products/light-blue-w-purple-tie-dye-backpack-882438-tie-dye,29.00,Tie-Dye Crisscross Bungee Cord Backpack,"{'size': ['ONE SIZE'], 'color': 'Tie-Dye'}"
,Accessory Innovations,Home/All Products/J Sport Clear Color Block Backpack,USD,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A clear front zipper pocket keeps smaller, more important essentials organized. Two side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures other items and has a padded interior sleeve that protects her electronic devices. A top handle and cushioned straps offer comfy, hands-free carrying, plus, they have cool logo taping. And the bright hue gives her standout style—especially when you’re trying to spot her in the after-school crowd.#88521617” x 12” x 5”Straps: 16” LHandle: 3.5” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/885216_red_1_grande.jpg?v=1623790639,https://www.shopjustice.com/collections/all-products/products/solid-jsport-bpack-885216-red,25.00,J Sport Clear Color Block Backpack,"{'size': ['ONE SIZE'], 'color': 'Red'}"
,Accessory Innovations,Home/All Products/J Sport Color Block Backpack,USD,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A front, color-block zipper pocket keeps smaller, more important essentials organized. Two mesh side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures other items and has a padded interior sleeve that protects her electronic devices. The top handle and cushioned, color-block straps offer comfy, hands-free carrying; plus, positive sentiments on the straps and zipper tab encourage her along the way.#88499717” x 12” x 5”Straps: 16” LHandle: 3.5” dropMan-madeSpot clean with damp cloth\Imported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/884997_white_1_grande.jpg?v=1623790627,https://www.shopjustice.com/collections/all-products/products/black-bp-w-justice-sport-884997-white,25.00,J Sport Color Block Backpack,"{'size': ['ONE SIZE'], 'color': 'White'}"
,Accessory Innovations,Home/All Products/J Sport Clear Color Block Backpack,USD,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A clear front zipper pocket keeps smaller, more important essentials organized. Two side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures other items and has a padded interior sleeve that protects her electronic devices. A top handle and cushioned straps offer comfy, hands-free carrying, plus, they have cool logo taping. And the bright hue gives her standout style—especially when you’re trying to spot her in the after-school crowd.#88521617” x 12” x 5”Straps: 16” LHandle: 3.5” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/885216_teal_1_grande.jpg?v=1623790640,https://www.shopjustice.com/collections/all-products/products/solid-jsport-bpack-885216-teal,25.00,J Sport Clear Color Block Backpack,"{'size': ['ONE SIZE'], 'color': 'Teal'}"
,Accessory Innovations,Home/All Products/J Sport Clear Color Block Backpack,USD,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A clear front zipper pocket keeps smaller, more important essentials organized. Two side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures other items and has a padded interior sleeve that protects her electronic devices. A top handle and cushioned straps offer comfy, hands-free carrying, plus, they have cool logo taping. And the bright hue gives her standout style—especially when you’re trying to spot her in the after-school crowd.#88521617” x 12” x 5”Straps: 16” LHandle: 3.5” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/885216_blue_1_grande.jpg?v=1623790635,https://www.shopjustice.com/collections/all-products/products/solid-jsport-bpack-885216-blue,25.00,J Sport Clear Color Block Backpack,"{'size': ['ONE SIZE'], 'color': 'Blue'}"
,Accessory Innovations,Home/All Products/Quilted Color Block Backpack,USD,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A front, color-block zipper pocket keeps smaller, more important essentials organized. Two side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures other items and has a padded interior sleeve that protects her electronic devices. The top handle and cushioned, color-block straps offer comfy, hands-free carrying. A Justice logo design adorns the top. And glimmering patches--stationed on the front and one of the straps—bring a fun element. Plus, the quilted design and shimmery rainbow finish give her standout style—especially when you’re trying to spot her in the after-school crowd.#88830717” x 12” x 5”Straps: 16” LHandle: 3.5” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/888307_rainbow_1_grande.jpg?v=1625792239,https://www.shopjustice.com/collections/all-products/products/solid-black-w-rainbow-888307-rainbow,29.00,Quilted Color Block Backpack,"{'size': ['ONE SIZE'], 'color': 'Rainbow'}"
,Accessory Innovations,Home/All Products/Floral Backpack,USD,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A front zipper pocket has a Justice logo patch and keeps smaller, more important essentials organized. Two mesh side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures other items and has a padded interior sleeve that protects her electronic devices. A top handle and cushioned straps offer comfy, hands-free carrying.  A bold pattern gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, the hidden logo lets her know Justice always has her back.#88509517” x 12” x 5”Straps: 16” LHandle: 3.5” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/885095_blu-floral_1_grande.jpg?v=1623790632,https://www.shopjustice.com/collections/all-products/products/blue-floral-backback-885095-blue-floral,29.00,Floral Backpack,"{'size': ['ONE SIZE'], 'color': 'Blue Floral'}"
,Accessory Innovations,Home/All Products/Floral Backpack,USD,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A front zipper pocket has a Justice logo patch and keeps smaller, more important essentials organized. Two mesh side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures other items and has a padded interior sleeve that protects her electronic devices. A top handle and cushioned straps offer comfy, hands-free carrying.  A bold pattern gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, the hidden logo lets her know Justice always has her back.#88509517” x 12” x 5”Straps: 16” LHandle: 3.5” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/885095_blk-floral_1_grande.jpg?v=1623790633,https://www.shopjustice.com/collections/all-products/products/black-floral-backpack-885095-black-floral,29.00,Floral Backpack,"{'size': ['ONE SIZE'], 'color': 'Black Floral'}"
,Accessory Innovations,Home/All Products/Justice Logo Crisscross Bungee Cord Backpack,USD,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. Plus, it has a shimmery snow-globe-affect logo that’s punctuated by a stretchy, crisscrossed bungee cord. Two side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures other items and has a padded interior sleeve that protects her electronic devices. The top handle and cushioned, color-block straps offer comfy, hands-free carrying. And a glimmering patch and zipper tabs bring a fun element to one of the straps and the pockets.#88938417” x 12” x 5”Straps: 16” LHandle: 3.5” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/889384_blue_1_grande.jpg?v=1623790647,https://www.shopjustice.com/collections/all-products/products/justice-packpack-solid-blue-889384-blue,29.00,Justice Logo Crisscross Bungee Cord Backpack,"{'size': ['ONE SIZE'], 'color': 'Blue'}"
,FANTASIA,Home/All Products/J Sport Patterned Mini Backpack,USD,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. A top handle and two adjustable straps offer comfy, hands-free carrying—plus they’re color blocked for extra panache. The bold pattern gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, a patch and logo taping boast positive sentiments to encourage her along the way.#01464710” x 7.625” x 3”Straps: 34” L x 1” WHandle: 31.625” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014647_rainbow_1_grande.jpg?v=1625872284,https://www.shopjustice.com/collections/all-products/products/rainbow-leopard-jsport-mini-backpack-014647-rainbow,14.00,J Sport Patterned Mini Backpack,"{'size': ['ONE SIZE'], 'color': 'Rainbow'}"
,Accessory Innovations,Home/All Products/J Sport Metallic Backpack,USD,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. Plus, a color-block patch punctuates the front of it. Two side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures other items and has a padded interior sleeve that protects her electronic devices. The top handle and cushioned, color-block straps offer comfy, hands-free carrying; plus, logo taping highlights the straps. A positive sentiment on the zipper tab encourages her along the way. And the bold, allover metallic design gives her standout style—especially when you’re trying to spot her in the after-school crowd.#88289117” x 12” x 5”Straps: 16” LHandle: 3.5” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/882891_metallic_1_grande.jpg?v=1623790626,https://www.shopjustice.com/collections/all-products/products/silver-backpack-882891-metallic,29.00,J Sport Metallic Backpack,"{'size': ['ONE SIZE'], 'color': 'Metallic'}"
,Accessory Innovations,Home/All Products/J Sport Patterned Color Block Backpack,USD,"Our girls’ backpacks are super-spacious and just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. Two mesh side pockets are perfect for tucking away water bottles and other beverages. The larger zipper panel secures her other items and has a padded interior sleeve that protects her electronic devices. A top handle and cushioned straps offer comfy, hands-free carrying.  A bold, color-block design and allover pattern gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, the hangtag and back boast positive sentiments to encourage her along the way.#88709417” x 12” x 5”Straps: 16” LHandle: 3.5” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/887094_hearts_1_grande.jpg?v=1623790647,https://www.shopjustice.com/collections/all-products/products/black-backpack-with-rnbw-polka-hearts-887094-hearts,25.00,J Sport Patterned Color Block Backpack,"{'size': ['ONE SIZE'], 'color': 'Hearts'}"
,FANTASIA,Home/All Products/J Sport Patterned Mini Backpack,USD,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. A top handle and two adjustable straps offer comfy, hands-free carrying—plus they’re color blocked for extra panache. The bold pattern gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, a patch and logo taping boast positive sentiments to encourage her along the way.#01465810” x 7.625” x 3”Straps: 34” L x 1” WHandle: 31.625” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014658_black_1_grande.jpg?v=1622580859,https://www.shopjustice.com/collections/all-products/products/black-rainbow-jsport-mini-backpack-014658-black,14.00,J Sport Patterned Mini Backpack,"{'size': ['ONE SIZE'], 'color': 'Black'}"
,FANTASIA,Home/All Products/J Sport Patterned Mini Backpack,USD,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. A top handle and two adjustable straps offer comfy, hands-free carrying—plus they’re color blocked for extra panache. The bold pattern gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, a patch and logo taping boast positive sentiments to encourage her along the way.#01464410” x 7.625” x 3”Straps: 34” L x 1” WHandle: 31.625” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014644_multi_1_grande.jpg?v=1622580855,https://www.shopjustice.com/collections/all-products/products/multi-rainbow-jsport-logo-mini-backpack-014644-multi,14.00,J Sport Patterned Mini Backpack,"{'size': ['ONE SIZE'], 'color': 'Multi'}"
,FANTASIA,Home/All Products/J Sport Color Block Mini Backpack,USD,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. A top handle and two adjustable straps offer comfy, hands-free carrying—plus they’re color blocked for extra panache. The solid hue gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, logo taping boasts positive sentiments to encourage her along the way.#01465210” x 7.625” x 3”Straps: 34” L x 1” WHandle: 31.625” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014652_black_1_grande.jpg?v=1628016851,https://www.shopjustice.com/collections/all-products/products/black-jsport-mini-backpack-014652-black,14.00,J Sport Color Block Mini Backpack,"{'size': ['ONE SIZE'], 'color': 'Black'}"
,FANTASIA,Home/All Products/J Sport Patterned Mini Backpack,USD,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. A top handle and two adjustable straps offer comfy, hands-free carrying—plus they’re color blocked for extra panache. The bold pattern gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, a patch and logo taping boast positive sentiments to encourage her along the way.#01465910” x 7.625” x 3”Straps: 34” L x 1” WHandle: 31.625” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014659_tie-dye_1_grande.jpg?v=1622580864,https://www.shopjustice.com/collections/all-products/products/tie-dye-jsport-mini-backpack-014659-tie-dye,14.00,J Sport Patterned Mini Backpack,"{'size': ['ONE SIZE'], 'color': 'Tie Dye'}"
,FANTASIA,Home/All Products/J Sport Patterned Mini Backpack,USD,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. A top handle and two adjustable straps offer comfy, hands-free carrying—plus they’re color blocked for extra panache. The bold pattern gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, a patch and logo taping boast positive sentiments to encourage her along the way.#01465710” x 7.625” x 3”Straps: 34” L x 1” WHandle: 31.625” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014657_graffiti_1_grande.jpg?v=1622580860,https://www.shopjustice.com/collections/all-products/products/graffiti-print-jsport-mini-backpack-014657-graffiti,14.00,J Sport Patterned Mini Backpack,"{'size': ['ONE SIZE'], 'color': 'Graffiti'}"
,Adjmi,Home/All Products/J Sport Color Block Mini Backpack,USD,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. A top handle and two adjustable straps offer comfy, hands-free carrying—plus they’re color blocked for extra panache. The bold hue gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, logo taping boasts positive sentiments to encourage her along the way.#899610” x 7.625” x 3”Straps: 34” L x 1” WHandle: 31.625” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/008996_electric-lime_1_grande.jpg?v=1614912741,https://www.shopjustice.com/collections/all-products/products/jsport-bag-non-init-008996-electric-lime,14.00,J Sport Color Block Mini Backpack,"{'size': ['ONE SIZE'], 'color': 'Electric Lime'}"
,Adjmi,Home/All Products/J Sport Color Block Mini Backpack,USD,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. A top handle and two adjustable straps offer comfy, hands-free carrying—plus they’re color blocked for extra panache. The solid hue gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, logo taping boasts positive sentiments to encourage her along the way.#899610” x 7.625” x 3”Straps: 34” L x 1” WHandle: 31.625” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/008996_black_1_grande.jpg?v=1614912736,https://www.shopjustice.com/collections/all-products/products/jsport-round-case-008996-black,14.00,J Sport Color Block Mini Backpack,"{'size': ['ONE SIZE'], 'color': 'Black'}"
,FANTASIA,Home/All Products/J Sport Color Block Mini Backpack,USD,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. A top handle and two adjustable straps offer comfy, hands-free carrying—plus they’re color blocked for extra panache. The bold hue gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, logo taping boasts positive sentiments to encourage her along the way.#01464610” x 7.625” x 3”Straps: 34” L x 1” WHandle: 31.625” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014646_blue_1_grande.jpg?v=1622580859,https://www.shopjustice.com/collections/all-products/products/blue-jsport-mini-backpack-014646-blue,14.00,J Sport Color Block Mini Backpack,"{'size': ['ONE SIZE'], 'color': 'Blue'}"
,Adjmi,Home/All Products/J Sport Color Block Mini Backpack,USD,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. A top handle and two adjustable straps offer comfy, hands-free carrying—plus they’re color blocked for extra panache. The bold hue gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, logo taping boasts positive sentiments to encourage her along the way.#899610” x 7.625” x 3”Straps: 34” L x 1” WHandle: 31.625” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/008996_electric-pink_1_grande.jpg?v=1614912747,https://www.shopjustice.com/collections/all-products/products/jsport-bag-non-init-008996-electric-pink,14.00,J Sport Color Block Mini Backpack,"{'size': ['ONE SIZE'], 'color': 'Electric Pink'}"
,FANTASIA,Home/All Products/J Sport Color Block Mini Backpack,USD,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. A top handle and two adjustable straps offer comfy, hands-free carrying—plus they’re color blocked for extra panache. The bold hue gives her standout style—especially when you’re trying to spot her in the after-school crowd. Plus, logo taping boasts positive sentiments to encourage her along the way.#01465110” x 7.625” x 3”Straps: 34” L x 1” WHandle: 31.625” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014651_pink_1_grande.jpg?v=1622580859,https://www.shopjustice.com/collections/all-products/products/pink-jsport-mini-backpack-014651-pink,14.00,J Sport Color Block Mini Backpack,"{'size': ['ONE SIZE'], 'color': 'Pink'}"
,FANTASIA,Home/All Products/Metallic Pocket Mini Backpack,USD,"Our girls’ backpacks are just right for your on-the-go girl. Shiny studs highlight the front. The bold, allover metallic design gives her standout style—especially when you’re trying to spot her in the after-school crowd. A detachable zip pouch—perfect for storing pencils and pens—slips into the front slip pocket. A tassel keychain unzips the panel, which is perfect for securing her larger items. Plus, the top handle and two adjustable straps offer comfy, hands-free carrying.#01448510” x 8” x 3.25”Strap: 30” x 0.75” WHandle: 2” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014485_rose-gold_1_grande.jpg?v=1622581497,https://www.shopjustice.com/collections/all-products/products/rose-gold-metallic-mini-backpack-014485-rose-gold,14.00,Metallic Pocket Mini Backpack,"{'size': ['ONE SIZE'], 'color': 'Rose Gold'}"
,FANTASIA,Home/All Products/J Sport Sling Backpack,USD,"Our girls’ backpacks are just right for your on-the-go girl. A front zipper pocket keeps smaller, more important essentials organized. The larger zipper panel secures her other items. An adjustable, asymmetrical strap offers comfy, crossbody carrying, and it has a shiny logo taping for extra panache. Plus, a keychain and patch boast positive sentiments to encourage her along the way.#01463310.38” x 6.5” x 2.75”Strap: 24” drop X 1.25” WMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014633_black_1_grande.jpg?v=1622580855,https://www.shopjustice.com/collections/all-products/products/black-jsport-sling-bag-014633-black,11.20,J Sport Sling Backpack,"{'size': ['ONE SIZE'], 'color': 'Black'}"
,FANTASIA,Home/All Products/Metallic Pocket Mini Backpack,USD,"Our girls’ backpacks are just right for your on-the-go girl. Shiny studs highlight the front. The bold, allover metallic design gives her standout style—especially when you’re trying to spot her in the after-school crowd. A detachable zip pouch—perfect for storing pencils and pens—slips into the front slip pocket. A tassel keychain unzips the panel, which is perfect for securing her larger items. Plus, the top handle and two adjustable straps offer comfy, hands-free carrying.#01449510” x 8” x 3.25”Strap: 30” x 0.75” WHandle: 2” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014495_gold_1_grande.jpg?v=1622581498,https://www.shopjustice.com/collections/all-products/products/gold-metallic-mini-backpack-014495-gold,14.00,Metallic Pocket Mini Backpack,"{'size': ['ONE SIZE'], 'color': 'Gold'}"
,FANTASIA,Home/All Products/Metallic Pocket Mini Backpack,USD,"Our girls’ backpacks are just right for your on-the-go girl. Shiny studs highlight the front. The bold, allover metallic design gives her standout style—especially when you’re trying to spot her in the after-school crowd. A detachable zip pouch—perfect for storing pencils and pens—slips into the front slip pocket. A tassel keychain unzips the panel, which is perfect for securing her larger items. Plus, the top handle and two adjustable straps offer comfy, hands-free carrying.#01444310” x 8” x 3.25”Strap: 30” x 0.75” WHandle: 2” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014443_black_1_e4417d15-e029-41eb-804f-84ad407cbbe9_grande.jpg?v=1625013319,https://www.shopjustice.com/collections/all-products/products/black-mini-backpack-014443-black,14.00,Metallic Pocket Mini Backpack,"{'size': ['ONE SIZE'], 'color': 'Black'}"
,FANTASIA,Home/All Products/Metallic Pocket Mini Backpack,USD,"Our girls’ backpacks are just right for your on-the-go girl. Shiny studs highlight the front. The bold, allover metallic design gives her standout style—especially when you’re trying to spot her in the after-school crowd. A detachable zip pouch—perfect for storing pencils and pens—slips into the front slip pocket. A tassel keychain unzips the panel, which is perfect for securing her larger items. Plus, the top handle and two adjustable straps offer comfy, hands-free carrying.#01449310” x 8” x 3.25”Strap: 30” x 0.75” WHandle: 2” dropMan-madeSpot clean with damp clothImported",http://cdn.shopify.com/s/files/1/0543/8547/5781/products/014493_silver_1_grande.jpg?v=1622581498,https://www.shopjustice.com/collections/all-products/products/silver-metallic-mini-backpack-014493-silver,14.00,Metallic Pocket Mini Backpack,"{'size': ['ONE SIZE'], 'color': 'Silver'}"
